question,reference_answer,answer,score,dataset,dataset_num,normalized_score,soal_num,kategori
"Apa kepanjangan dari LCD, CPU dan GPS? ",lcd liquid crystal display cpu central processing unit gps global positioning system,lcd luquid control desktop cpu control prosessing unit gps google procesor satlite,31,analisis_essay,analisis_essay-37,0.31,37,teknologi
"Apa kepanjangan dari LCD, CPU dan GPS? ",lcd liquid crystal display cpu central processing unit gps global positioning system,liquid control desktop control prosesing unit google prosesing satelit,23,analisis_essay,analisis_essay-37,0.23,37,teknologi
"Apa kepanjangan dari LCD, CPU dan GPS? ",lcd liquid crystal display cpu central processing unit gps global positioning system,liquid crystal display pronounced as separate letters the global positioning system,56,analisis_essay,analisis_essay-37,0.56,37,teknologi
"Apa kepanjangan dari LCD, CPU dan GPS? ",lcd liquid crystal display cpu central processing unit gps global positioning system,gps global positioning system,32,analisis_essay,analisis_essay-37,0.32,37,teknologi
"Apa kepanjangan dari LCD, CPU dan GPS? ",lcd liquid crystal display cpu central processing unit gps global positioning system,lcd liquid crystal display cpu control processing unit gps global positioning system,94,analisis_essay,analisis_essay-37,0.94,37,teknologi
"Apa kepanjangan dari LCD, CPU dan GPS? ",lcd liquid crystal display cpu central processing unit gps global positioning system,kepanjangan lcd adalah liquid crystal display kepanjangan cpu adalah central processing unit kepanjangan gps adalah global positioning system,89,analisis_essay,analisis_essay-37,0.89,37,teknologi
"Apa kepanjangan dari LCD, CPU dan GPS? ",lcd liquid crystal display cpu central processing unit gps global positioning system,haha,0,analisis_essay,analisis_essay-37,0.0,37,teknologi
"Apa kepanjangan dari LCD, CPU dan GPS? ",lcd liquid crystal display cpu central processing unit gps global positioning system,gpu atau sering juga disebut vga adalah saalah satu hardware pendukung bagi para desainer dan gamer yang memang kebutuhan grafisnya lebih berat daripada vga onboard yang sudah ada dari mainboard gpu kepanjangan dari graphic processing unit singkatan gpu dan cpu memang tidak jauh berbeda fungsi utama dari gpu itu sendiri memang di khususkan untuk mem proses penggunaan grafik yang memang berat dan vga onboard tidak sanggup untuk menjalankan kebutuhan grafik tinggi tersebut namun bukan berarti vga onboard sekarang tidak cukup untuk menjalakan beberapa penggunaan grafis grafik sebatas 3d biasa cpu kepanjangannya adalah central processing unit cpu bertanggung jawab untuk melakukan semua dari perhitungan matematika yang diperlukan oleh komputer agar dapat berfungsi dengan baik dikarenakan komputer tidak dapat berfungsi tanpa cpu yang mungkin juga disebut sebagai central processor atau hanya prosesor saja tidak jarang terdengar orang merujuk ke cpu sebagai otak dari sebuah komputer gps atau global positioning system dalam pengertian sederhana adalah salah satu sistem yang akan membantu kita untuk mengetahui posisi kita berada saat ini gps bekerja dengan menstransmisikan sinyal dari satelit ke perangkat gps handphone atau blackberry yang dilengkapi teknologi gps misalnya untuk memperoleh detil posisi yang seakurat mungkin gps sebaiknya digunakan di ruang terbuka penggunaan gps di dalam ruangan hutan ataupun di tempat yang banyak gedung gedung tinggi akan membuat gps bekerja kurang akurat,25,analisis_essay,analisis_essay-37,0.25,37,teknologi
"Apa kepanjangan dari LCD, CPU dan GPS? ",lcd liquid crystal display cpu central processing unit gps global positioning system,lcd adalah liquid crystal display cpu adalah central processing unit gps adalah global posessing unit,86,analisis_essay,analisis_essay-37,0.86,37,teknologi
"Apa kepanjangan dari LCD, CPU dan GPS? ",lcd liquid crystal display cpu central processing unit gps global positioning system,lcd liquit crystal display cpu central processing unit gps global positioning system,100,analisis_essay,analisis_essay-37,1.0,37,teknologi
"Apa kepanjangan dari LCD, CPU dan GPS? ",lcd liquid crystal display cpu central processing unit gps global positioning system,lcd adalah liquid crystal display cpu adalah central processing unit gps adalah global positioning dustem,91,analisis_essay,analisis_essay-37,0.91,37,teknologi
Sebutkan nama versi android dari Cupcake hingga saat ini. ,cupcake donut eclair froyo gingerbread honeycomb ice cream sandwich jelly bean kitkat dan lolypop,android donat ecliyer froyo gingabread ice cream sandwith jellybean kitkat lolypop marshmallo,56,analisis_essay,analisis_essay-38,0.56,38,teknologi
Sebutkan nama versi android dari Cupcake hingga saat ini. ,cupcake donut eclair froyo gingerbread honeycomb ice cream sandwich jelly bean kitkat dan lolypop,android cupcake versi curve,7,analisis_essay,analisis_essay-38,0.07,38,teknologi
Sebutkan nama versi android dari Cupcake hingga saat ini. ,cupcake donut eclair froyo gingerbread honeycomb ice cream sandwich jelly bean kitkat dan lolypop,android cupcake android donut android eclair android froyo android jellybean,45,analisis_essay,analisis_essay-38,0.45,38,teknologi
Sebutkan nama versi android dari Cupcake hingga saat ini. ,cupcake donut eclair froyo gingerbread honeycomb ice cream sandwich jelly bean kitkat dan lolypop,android cupcake,10,analisis_essay,analisis_essay-38,0.1,38,teknologi
Sebutkan nama versi android dari Cupcake hingga saat ini. ,cupcake donut eclair froyo gingerbread honeycomb ice cream sandwich jelly bean kitkat dan lolypop,cupcake donut eclair froyo gingerbread honeycomb ice cream sandwich jellybean kitkat marshmallow,88,analisis_essay,analisis_essay-38,0.88,38,teknologi
Sebutkan nama versi android dari Cupcake hingga saat ini. ,cupcake donut eclair froyo gingerbread honeycomb ice cream sandwich jelly bean kitkat dan lolypop,android beta centa delta entiti fair game have int juanda kitkat lolipop,12,analisis_essay,analisis_essay-38,0.12,38,teknologi
Sebutkan nama versi android dari Cupcake hingga saat ini. ,cupcake donut eclair froyo gingerbread honeycomb ice cream sandwich jelly bean kitkat dan lolypop,cupcake 1 5 donut 1 6 eclair 2 0 2 1 froyo 2 2 2 2 3 gingerbread 2 3 2 3 7 honeycomb 3 0 3 2 6 ice cream sandwich 4 0 4 0 4 jelly bean 4 1 4 3 dan kitkat 4 4,67,analisis_essay,analisis_essay-38,0.67,38,teknologi
Sebutkan nama versi android dari Cupcake hingga saat ini. ,cupcake donut eclair froyo gingerbread honeycomb ice cream sandwich jelly bean kitkat dan lolypop,cupcake donut eclair froyo gingerbread honeycomb ice cream sendwich jelly bean kitkat lollipop marsmellow,91,analisis_essay,analisis_essay-38,0.91,38,teknologi
Sebutkan nama versi android dari Cupcake hingga saat ini. ,cupcake donut eclair froyo gingerbread honeycomb ice cream sandwich jelly bean kitkat dan lolypop,android versi 1 0 astro android versi 1 1 bender android versi 1 5 cupcake android versi 2 3 gingerbread android versi 4 0 ics ice cream sandwich android versi 4 1 jelly bean android versi 4 4 kitkat,43,analisis_essay,analisis_essay-38,0.43,38,teknologi
Sebutkan nama versi android dari Cupcake hingga saat ini. ,cupcake donut eclair froyo gingerbread honeycomb ice cream sandwich jelly bean kitkat dan lolypop,ice cream jelly bean gingerbread,30,analisis_essay,analisis_essay-38,0.3,38,teknologi
Sebutkan nama versi android dari Cupcake hingga saat ini. ,cupcake donut eclair froyo gingerbread honeycomb ice cream sandwich jelly bean kitkat dan lolypop,cupcake donut eclair froyo gingerbread honeycomb ice cream sandwich jelly bean kitkat lollipop marsmellow,91,analisis_essay,analisis_essay-38,0.91,38,teknologi
Sebutkan nama versi android dari Cupcake hingga saat ini. ,cupcake donut eclair froyo gingerbread honeycomb ice cream sandwich jelly bean kitkat dan lolypop,ics jellybean kitkat lilipop mashmellow,28,analisis_essay,analisis_essay-38,0.28,38,teknologi
Sebutkan nama versi android dari Cupcake hingga saat ini. ,cupcake donut eclair froyo gingerbread honeycomb ice cream sandwich jelly bean kitkat dan lolypop,jelly beans lollypoop,10,analisis_essay,analisis_essay-38,0.1,38,teknologi
Sebutkan nama versi android dari Cupcake hingga saat ini. ,cupcake donut eclair froyo gingerbread honeycomb ice cream sandwich jelly bean kitkat dan lolypop,android beta android 1 1 bender android 1 5 cupcake android 1 6 donut android 2 0 2 1 encla android 2 3 gingerbread android 2 2 frozen yoghurt froyo android 3 0 3 1 honeycomb android 4 0 ice cream sandwich,43,analisis_essay,analisis_essay-38,0.43,38,teknologi
Sebutkan nama versi android dari Cupcake hingga saat ini. ,cupcake donut eclair froyo gingerbread honeycomb ice cream sandwich jelly bean kitkat dan lolypop,donut 1 6 eclair 2 0 2 1 froyo 2 2 2 2 3 gingerbread 2 3 2 3 7 honeycomb 3 0 3 2 6 ice cream sandwich 4 0 4 0 4 jelly bean 4 1 4 3 kitkat 4 4,67,analisis_essay,analisis_essay-38,0.67,38,teknologi
Sebutkan nama versi android dari Cupcake hingga saat ini. ,cupcake donut eclair froyo gingerbread honeycomb ice cream sandwich jelly bean kitkat dan lolypop,1 android versi 1 0 astro 2 android versi 1 1 bender 3 android versi 1 5 cupcake 4 android versi 1 6 donut 5 android versi 2 0 2 1 eclair 6 android versi 2 2 froyo frozen yoghurt 7 android versi 2 3 gingerbread 8 android versi 3 0 3 1 honeycomb 9 android versi 4 0 ics ice cream sandwich 10 android versi 4 1 jelly bean 11 android versi 4 4 kitkat 12 android l 5 0,72,analisis_essay,analisis_essay-38,0.72,38,teknologi
Sebutkan nama versi android dari Cupcake hingga saat ini. ,cupcake donut eclair froyo gingerbread honeycomb ice cream sandwich jelly bean kitkat dan lolypop,yakni cupcake 1 5 donut 1 6 eclair 2 0 2 1 froyo 2 2 2 2 3 gingerbread 2 3 2 3 7 honeycomb 3 0 3 2 6 ice cream sandwich 4 0 4 0 4 jelly bean 4 1 4 3 dan kitkat 4 4 android lollipop 5 0,77,analisis_essay,analisis_essay-38,0.77,38,teknologi
Sebutkan nama versi android dari Cupcake hingga saat ini. ,cupcake donut eclair froyo gingerbread honeycomb ice cream sandwich jelly bean kitkat dan lolypop,jelly bean kit kat,19,analisis_essay,analisis_essay-38,0.19,38,teknologi
Sebutkan nama versi android dari Cupcake hingga saat ini. ,cupcake donut eclair froyo gingerbread honeycomb ice cream sandwich jelly bean kitkat dan lolypop,donut eclair froyo gingerbread honeycomb ice cream sandwich jelly bean kit kat lollipop marshmallow,84,analisis_essay,analisis_essay-38,0.84,38,teknologi
Sebutkan nama versi android dari Cupcake hingga saat ini. ,cupcake donut eclair froyo gingerbread honeycomb ice cream sandwich jelly bean kitkat dan lolypop,donut androidversi 1 6 eclair android versi 2 0 2 1 froyo android versi 2 2 2 2 3 gingerbread android versi 2 3 2 4 honeycomb android versi 3 0 3 2 ice cream sandwich android versi 4 0 jelly bean android versi 4 1 4 3,55,analisis_essay,analisis_essay-38,0.55,38,teknologi
Sebutkan nama versi android dari Cupcake hingga saat ini. ,cupcake donut eclair froyo gingerbread honeycomb ice cream sandwich jelly bean kitkat dan lolypop,donut eclair froyo gingerbread honeycomb ice cream sandwich jelly bean kitkat,83,analisis_essay,analisis_essay-38,0.83,38,teknologi
Sebutkan nama versi android dari Cupcake hingga saat ini. ,cupcake donut eclair froyo gingerbread honeycomb ice cream sandwich jelly bean kitkat dan lolypop,cupkace donut eclair froyo gingerbread honeycomb ice cream sandwich jelly bean kit kat marshmallow,84,analisis_essay,analisis_essay-38,0.84,38,teknologi
Sebutkan nama versi android dari Cupcake hingga saat ini. ,cupcake donut eclair froyo gingerbread honeycomb ice cream sandwich jelly bean kitkat dan lolypop,cupcake donut eclair froyo gingerbread honeycomb ice cream sandwich jellybean kitkat lollipop marshmellow nuttelo,88,analisis_essay,analisis_essay-38,0.88,38,teknologi
Sebutkan nama versi android dari Cupcake hingga saat ini. ,cupcake donut eclair froyo gingerbread honeycomb ice cream sandwich jelly bean kitkat dan lolypop,cupcakes donuts eclair froyo gingerbread honeycomb ice cream sandwich jelly bean kitkat lollipop marshmallow,91,analisis_essay,analisis_essay-38,0.91,38,teknologi
Sebutkan nama versi android dari Cupcake hingga saat ini. ,cupcake donut eclair froyo gingerbread honeycomb ice cream sandwich jelly bean kitkat dan lolypop,cupcake donut eclair froyo gingerbread honeycomb ice cream sandwich jelly bean kitkat,88,analisis_essay,analisis_essay-38,0.88,38,teknologi
Sebutkan nama versi android dari Cupcake hingga saat ini. ,cupcake donut eclair froyo gingerbread honeycomb ice cream sandwich jelly bean kitkat dan lolypop,cupcake doughnut eclair froyo gingerbread honeycomb ice cream sandwich jellybean kitkat lollipop marshmallow,85,analisis_essay,analisis_essay-38,0.85,38,teknologi
Sebutkan nama versi android dari Cupcake hingga saat ini. ,cupcake donut eclair froyo gingerbread honeycomb ice cream sandwich jelly bean kitkat dan lolypop,cupcake gingerbread jellybean kitkat lolipop marshmellow,32,analisis_essay,analisis_essay-38,0.32,38,teknologi
Sebutkan nama versi android dari Cupcake hingga saat ini. ,cupcake donut eclair froyo gingerbread honeycomb ice cream sandwich jelly bean kitkat dan lolypop,cupcake donat eclaire froyo gingabeard honeycomb ice cream sandwich jellybeans kitkat lolipop martabak,76,analisis_essay,analisis_essay-38,0.76,38,teknologi
Sebutkan nama versi android dari Cupcake hingga saat ini. ,cupcake donut eclair froyo gingerbread honeycomb ice cream sandwich jelly bean kitkat dan lolypop,cupcake donut eclair froyo gingerbread honetcome ics jelly bean kitkat lolipop marsmallow,82,analisis_essay,analisis_essay-38,0.82,38,teknologi
Sebutkan nama versi android dari Cupcake hingga saat ini. ,cupcake donut eclair froyo gingerbread honeycomb ice cream sandwich jelly bean kitkat dan lolypop,cupcake donut eclair froyo ginger bread honeycamb ice cream sandwich jelly bean kit kat lollipop marshmallow,89,analisis_essay,analisis_essay-38,0.89,38,teknologi
