question,reference_answer,answer,score,dataset,dataset_num,normalized_score,soal_num,kategori,before,score_bin
Sebutkan 6 cara belanja (shopping) yang baik dan efektif?,1 buatlah list barang apa saja yang harus dibeli 2 utamakan kebutuhan daripada keinginan 3 bandingkan dulu komposisi kualitas dan kuantitas barang sebelum dibeli 4 jangan mudah tergiur barang barang diskon 5 teliti barang sebelum membeli 6 pilihlah mana barang yang yang bisa dibeli secara grosir atau eceran,memiih barang sesuai dengan keinginan memilih barang berdasarkan uang yang dimiliki memilih kualitas barang yang baik mengerti dengan betul merek yang baik dan harganya bersahabat memilih tempat yang sesuai keinginan menjadwalkan barang yang ingin di beli debelum datang ke pusat perbelanjaan,30,analisis_essay,analisis_essay-5,0.3,5,lifestyle,memiih barang sesuai dengan keinginan memilih barang berdasarkan uang yang dimiliki memilih kualitas barang yang baik mengerti dengan betul merek yang baik dan harganya bersahabat memilih tempat yang sesuai keinginan menjadwalkan barang yang ingin di beli debelum datang ke pusat perbelanjaan,20-29
Sebutkan 6 cara belanja (shopping) yang baik dan efektif?,1 buatlah list barang apa saja yang harus dibeli 2 utamakan kebutuhan daripada keinginan 3 bandingkan dulu komposisi kualitas dan kuantitas barang sebelum dibeli 4 jangan mudah tergiur barang barang diskon 5 teliti barang sebelum membeli 6 pilihlah mana barang yang yang bisa dibeli secara grosir atau eceran,berbelanja online mencari diskon,8,analisis_essay,analisis_essay-5,0.08,5,lifestyle,shooping online cari diskonan,0-9
Sebutkan 6 cara belanja (shopping) yang baik dan efektif?,1 buatlah list barang apa saja yang harus dibeli 2 utamakan kebutuhan daripada keinginan 3 bandingkan dulu komposisi kualitas dan kuantitas barang sebelum dibeli 4 jangan mudah tergiur barang barang diskon 5 teliti barang sebelum membeli 6 pilihlah mana barang yang yang bisa dibeli secara grosir atau eceran,sesuai keperluan tidak hemat tidak terlalu singkat membawa tas sendiri utamakan prioritas utama,19,analisis_essay,analisis_essay-5,0.19,5,lifestyle,sesuai kebutuhan tidak boros tidak terlalu lama membawa kantong sendiri utamakan prioritas utama,10-19
Sebutkan 6 cara belanja (shopping) yang baik dan efektif?,1 buatlah list barang apa saja yang harus dibeli 2 utamakan kebutuhan daripada keinginan 3 bandingkan dulu komposisi kualitas dan kuantitas barang sebelum dibeli 4 jangan mudah tergiur barang barang diskon 5 teliti barang sebelum membeli 6 pilihlah mana barang yang yang bisa dibeli secara grosir atau eceran,susunlah daftar barang apa saja yang perlu kamu peroleh letakkan daftar barang yang paling mendasar paling kamu perlukan hingga kebutuhan sekunder di paling bawah kalau kamu sudah memiliki anak utamakan kebutuhan anak anda terlebih dahulu terlebih susu dan popok bayi kalau buah hati anda masih kecil bandingkan dulu komposisi kualitas dan kuantitas barang sebelum kamu beli jangan mudah tergiur barang-barang diskon pilihlah mana barang yang yang bisa dibeli secara grosir atau eceran selalu bawa catatan dan pena di samping anda dengan begini kamu bisa memberi harga pada setiap barang yang kamu beli,68,analisis_essay,analisis_essay-5,0.68,5,lifestyle,buatlah list barang apa saja yang harus anda beli letakkan daftar barang yang paling primer paling anda butuhkan hingga kebutuhan sekunder di paling bawah kalau anda sudah memiliki anak utamakan kebutuhan anak anda terlebih dahulu terlebih susu dan popok bayi kalau buah hati anda masih kecil bandingkan dulu komposisi kualitas dan kuantitas barang sebelum anda beli jangan mudah tergiur barang barang diskon pilihlah mana barang yang yang bisa dibeli secara grosir atau eceran selalu bawa catatan dan bolpen di samping anda dengan begini anda bisa memberi harga pada setiap barang yang anda beli,60-69
Sebutkan 6 cara belanja (shopping) yang baik dan efektif?,1 buatlah list barang apa saja yang harus dibeli 2 utamakan kebutuhan daripada keinginan 3 bandingkan dulu komposisi kualitas dan kuantitas barang sebelum dibeli 4 jangan mudah tergiur barang barang diskon 5 teliti barang sebelum membeli 6 pilihlah mana barang yang yang bisa dibeli secara grosir atau eceran,1 belanja online di bukalapak com 2 belanja online di tokopedia com 3 belanja online di lazada com 4 belanja dengan cara menyertakan perantara 5 jangan mau jika disuruh transfer terlebih dahulu 6 pastikan penjual memiliki info pribadi yang jelas dan lengkap,10,analisis_essay,analisis_essay-5,0.1,5,lifestyle,1 belanja online di bukalapak com 2 belanja online di tokopedia com 3 belanja online di lazada com 4 belanja dengan cara menyertakan perantara 5 jangan mau jika disuruh transfer terlebih dahulu 6 pastikan penjual memiliki info pribadi yang jelas dan lengkap,0-9
Sebutkan 6 cara belanja (shopping) yang baik dan efektif?,1 buatlah list barang apa saja yang harus dibeli 2 utamakan kebutuhan daripada keinginan 3 bandingkan dulu komposisi kualitas dan kuantitas barang sebelum dibeli 4 jangan mudah tergiur barang barang diskon 5 teliti barang sebelum membeli 6 pilihlah mana barang yang yang bisa dibeli secara grosir atau eceran,e berbelanja tanya teman lokasi yang pantas untuk membeli barang yang diperlukan cari di internet,20,analisis_essay,analisis_essay-5,0.2,5,lifestyle,e shopping tanya teman tempat yang bagus untuk belanja cari di internet barang yang dibutuhkan,10-19
Sebutkan 6 cara belanja (shopping) yang baik dan efektif?,1 buatlah list barang apa saja yang harus dibeli 2 utamakan kebutuhan daripada keinginan 3 bandingkan dulu komposisi kualitas dan kuantitas barang sebelum dibeli 4 jangan mudah tergiur barang barang diskon 5 teliti barang sebelum membeli 6 pilihlah mana barang yang yang bisa dibeli secara grosir atau eceran,1 beli yang anda butuhkan dan bukan yang anda inginkan 2 berfikir dengan bijak 3 menyiapkan anggaran untuk belanja 4 tidak membeli barang yang sama 5 mencari harga yang sesuai dengan kondisi barang 6 mencatat barang yang akan dibeli,50,analisis_essay,analisis_essay-5,0.5,5,lifestyle,1 beli yang anda butuhkan dan bukan yang anda inginkan 2 berfikir dengan bijak 3 menyiapkan anggaran untuk belanja 4 tidak membeli barang yang sama 5 mencari harga yang sesuai dengan kondisi barang 6 mencatat barang yang akan dibeli,40-49
Sebutkan 6 cara belanja (shopping) yang baik dan efektif?,1 buatlah list barang apa saja yang harus dibeli 2 utamakan kebutuhan daripada keinginan 3 bandingkan dulu komposisi kualitas dan kuantitas barang sebelum dibeli 4 jangan mudah tergiur barang barang diskon 5 teliti barang sebelum membeli 6 pilihlah mana barang yang yang bisa dibeli secara grosir atau eceran,memilih produk sesuai dengan keperluan,13,analisis_essay,analisis_essay-5,0.13,5,lifestyle,memilih barang sesuai dengan kebutuhan,10-19
Sebutkan 6 cara belanja (shopping) yang baik dan efektif?,1 buatlah list barang apa saja yang harus dibeli 2 utamakan kebutuhan daripada keinginan 3 bandingkan dulu komposisi kualitas dan kuantitas barang sebelum dibeli 4 jangan mudah tergiur barang barang diskon 5 teliti barang sebelum membeli 6 pilihlah mana barang yang yang bisa dibeli secara grosir atau eceran,Susunlah daftar barang apa saja yang perlu kamu peroleh susun daftar barang yang paling utama paling kamu butuhkan hingga kebutuhan sekunder di paling bawah jika kamu sudah memiliki anak utamakan kebutuhan anak kamu terlebih dahulu terlebih susu dan popok bayi kalau buah hati kamu masih kecil bandingkan dulu komposisi kualitas dan kuantitas barang sebelum kamu beli tidak perlu malu untuk menghabiskan beberapa detik di rak untuk membandingkan jangan mudah tergiur barang barang diskon hitunglah keuangan kamu dengan teliti dan sesuaikan dengan kebutuhan kamu kalau kamu masih punya stok barang tersebut di rumah dan harga barang tersebut sangat menarik tempatkan barang tersebut di daftar belanja paling akhir kalau memang kamu memiliki anggaran lebih ya ambil saja barang tersebut ladies pilihlah mana barang yang yang bisa dibeli secara grosir atau eceran pilihlah sesuai usia pemakaian barang dengan begini kamu tidak perlu membeli barang kebutuhan dalam jumlah besar namun ternyata tidak terpakai selalu bawa catatan dan bolpen di samping kamu dengan begini kamu bisa memberi harga pada setiap barang yang kamu beli cara ini bisa digunakan untuk menghindari kecurangan toko dan kamu pun dapat memperkirakan modal yang harus kamu keluarkan,68,analisis_essay,analisis_essay-5,0.68,5,lifestyle,buatlah list barang apa saja yang harus anda beli letakkan daftar barang yang paling primer paling anda butuhkan hingga kebutuhan sekunder di paling bawah kalau anda sudah memiliki anak utamakan kebutuhan anak anda terlebih dahulu terlebih susu dan popok bayi kalau buah hati anda masih kecil bandingkan dulu komposisi kualitas dan kuantitas barang sebelum anda beli tidak perlu malu untuk menghabiskan beberapa detik di rak untuk membandingkan jangan mudah tergiur barang barang diskon hitunglah keuangan anda dengan teliti dan sesuaikan dengan kebutuhan anda kalau anda masih punya stok barang tersebut di rumah dan harga barang tersebut sangat miring tempatkan barang tersebut di list belanja paling akhir kalau memang anda memiliki budget lebih ya ambil saja barang tersebut ladies pilihlah mana barang yang yang bisa dibeli secara grosir atau eceran pilihlah sesuai usia pemakaian barang dengan begini anda tidak perlu membeli barang kebutuhan dalam jumlah besar namun ternyata mubazir karena tak terpakai selalu bawa catatan dan bolpen di samping anda dengan begini anda bisa memberi harga pada setiap barang yang anda beli cara ini bisa digunakan untuk menghindari kecurangan toko dan anda pun dapat memperkirakan budget yang harus anda keluarkan,60-69
Sebutkan 6 cara belanja (shopping) yang baik dan efektif?,1 buatlah list barang apa saja yang harus dibeli 2 utamakan kebutuhan daripada keinginan 3 bandingkan dulu komposisi kualitas dan kuantitas barang sebelum dibeli 4 jangan mudah tergiur barang barang diskon 5 teliti barang sebelum membeli 6 pilihlah mana barang yang yang bisa dibeli secara grosir atau eceran,sesuai keperluan tidak hemat tidak terlalu singkat membawa tas sendiri kepentingan utama,19,analisis_essay,analisis_essay-5,0.19,5,lifestyle,sesuai kebutuhan tidak boros tidak terlalu lama membawa kantong sendiri utamakan prioritas utama,10-19
Sebutkan 6 cara belanja (shopping) yang baik dan efektif?,1 buatlah list barang apa saja yang harus dibeli 2 utamakan kebutuhan daripada keinginan 3 bandingkan dulu komposisi kualitas dan kuantitas barang sebelum dibeli 4 jangan mudah tergiur barang barang diskon 5 teliti barang sebelum membeli 6 pilihlah mana barang yang yang bisa dibeli secara grosir atau eceran,berbelanja di lazada tokopedia memperhitungkan harga,9,analisis_essay,analisis_essay-5,0.09,5,lifestyle,belanja di lazada tokopedia mempertimbangkan harga,0-9
Sebutkan 6 cara belanja (shopping) yang baik dan efektif?,1 buatlah list barang apa saja yang harus dibeli 2 utamakan kebutuhan daripada keinginan 3 bandingkan dulu komposisi kualitas dan kuantitas barang sebelum dibeli 4 jangan mudah tergiur barang barang diskon 5 teliti barang sebelum membeli 6 pilihlah mana barang yang yang bisa dibeli secara grosir atau eceran,membawa kantong keresek sendiri membeli sesuai kebutuhan membeli barang yang murah,12,analisis_essay,analisis_essay-5,0.12,5,lifestyle,membawa kantong keresek sendiri membeli sesuai kebutuhan membeli barang yang murah,10-19
Sebutkan 6 cara belanja (shopping) yang baik dan efektif?,1 buatlah list barang apa saja yang harus dibeli 2 utamakan kebutuhan daripada keinginan 3 bandingkan dulu komposisi kualitas dan kuantitas barang sebelum dibeli 4 jangan mudah tergiur barang barang diskon 5 teliti barang sebelum membeli 6 pilihlah mana barang yang yang bisa dibeli secara grosir atau eceran,kepasar cari yg murah beli barang yg di inginkan harga mahal tinggal tidak usah tawar menawar beli jika punya uang jangan terlalu lama belanja,24,analisis_essay,analisis_essay-5,0.24,5,lifestyle,kepasar cari yg murah beli barang yg di inginkan harga mahal tinggal tidak usah tawar menawar beli jika punya uang jangan terlalu lama belanja,20-29
Sebutkan 6 cara belanja (shopping) yang baik dan efektif?,1 buatlah list barang apa saja yang harus dibeli 2 utamakan kebutuhan daripada keinginan 3 bandingkan dulu komposisi kualitas dan kuantitas barang sebelum dibeli 4 jangan mudah tergiur barang barang diskon 5 teliti barang sebelum membeli 6 pilihlah mana barang yang yang bisa dibeli secara grosir atau eceran,1 mencatat list barang yang akan di beli 2 mempersiapkan budget 3 pilih departement store dengan harga yang paling murah 4 sesuaikan belanjaan dengan dengan kebutuhan 5 jika bisa belanjalah dengan orang lain 6 siapkan uang ekstra jika ada kebutuhan di luar dugaan,47,analisis_essay,analisis_essay-5,0.47,5,lifestyle,1 mencatat list barang yang akan di beli 2 mempersiapkan budget 3 pilih departement store dengan harga yang paling murah 4 sesuaikan belanjaan dengan dengan kebutuhan 5 jika bisa belanjalah dengan orang lain 6 siapkan uang ekstra jika ada kebutuhan di luar dugaan,40-49
Sebutkan 6 cara belanja (shopping) yang baik dan efektif?,1 buatlah list barang apa saja yang harus dibeli 2 utamakan kebutuhan daripada keinginan 3 bandingkan dulu komposisi kualitas dan kuantitas barang sebelum dibeli 4 jangan mudah tergiur barang barang diskon 5 teliti barang sebelum membeli 6 pilihlah mana barang yang yang bisa dibeli secara grosir atau eceran,cari barang dengan harga terjangkau berkualitas baik benar benar dibutuhkan awet tidak mudah rusak kredit asal tak keberatan dalam mengambil cicilan sesuai dengan kegunaan,44,analisis_essay,analisis_essay-5,0.44,5,lifestyle,cari barang dengan harga terjangkau berkualitas baik benar benar dibutuhkan awet tidak mudah rusak kredit asal tak keberatan dalam mengambil cicilan sesuai dengan kegunaan,40-49
Sebutkan 6 cara belanja (shopping) yang baik dan efektif?,1 buatlah list barang apa saja yang harus dibeli 2 utamakan kebutuhan daripada keinginan 3 bandingkan dulu komposisi kualitas dan kuantitas barang sebelum dibeli 4 jangan mudah tergiur barang barang diskon 5 teliti barang sebelum membeli 6 pilihlah mana barang yang yang bisa dibeli secara grosir atau eceran,belanja saat perut kenyang membawa daftar belanja membeli berdasarkan kebutuhan membeli dengan harga murah dan berkualitas membawa kantong plastik belanja tidak berdasar nafsu pribadi,42,analisis_essay,analisis_essay-5,0.42,5,lifestyle,belanja saat perut kenyang membawa daftar belanja membeli berdasarkan kebutuhan membeli dengan harga murah dan berkualitas membawa kantong plastik belanja tidak berdasar nafsu pribadi,40-49
Sebutkan 6 cara belanja (shopping) yang baik dan efektif?,1 buatlah list barang apa saja yang harus dibeli 2 utamakan kebutuhan daripada keinginan 3 bandingkan dulu komposisi kualitas dan kuantitas barang sebelum dibeli 4 jangan mudah tergiur barang barang diskon 5 teliti barang sebelum membeli 6 pilihlah mana barang yang yang bisa dibeli secara grosir atau eceran,mencari toko ritel yang sedang menjalankan promosi pembelian ketika sangat memerlukan barang yang akan dibeli berbelanja ke tempat yang terjangkau dengan kualitas yang baik tidak berbelanja barang barang yang tidak diperlukan mengutamakan kebutuhan dibandingkan keinginan dalam berbelanja tidak mudah tertarik dengan berbagai barang yang tidak dibutuhkan,52,analisis_essay,analisis_essay-5,0.52,5,lifestyle,mencari departement store yang sedang mengadakan diskon belanja ketika benar benar membutuhkan barang yang akan dibeli belanja ke tempat yang murah dengan kualitas yang bagus tidak berbelanja barang barang yang tidak dibutuhkan mengutamakan kebutuhan dibandingkan keinginan dalam berbelanja tidak mudah tergoda dengan aneka barang yang tidak dibutuhkan,50-59
